"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"123","AQUIFEX_00151",126.70677521597,0.173287219096863,0.206887305832238,0.837592323027197,0.402259705918075,0.998423302204163,"no"
"124","AQUIFEX_00152",144.137737006783,0.222380725700655,0.20244181109694,1.0984920777762,0.271989675117929,0.998423302204163,"no"
"125","AQUIFEX_00153",286.122303121844,-0.0146035652027109,0.133629092647882,-0.10928432509223,0.912976978890571,0.998423302204163,"no"
"126","AQUIFEX_00156",87.7894674958855,-0.0301266404559812,0.242831308844254,-0.124064069824306,0.901264546447566,0.998423302204163,"no"
"127","AQUIFEX_00157",124.178093019659,-0.125198461384664,0.212603803687306,-0.588881568501021,0.555940722802874,0.998423302204163,"no"
"128","AQUIFEX_00158",156.611804201752,0.085160932874035,0.195507603456434,0.435588853673468,0.663135059323288,0.998423302204163,"no"
"129","AQUIFEX_00159",148.676216898941,-0.0453477791666255,0.194302273516555,-0.233387794933659,0.815460289753097,0.998423302204163,"no"
"130","AQUIFEX_00160",244.178585195782,0.117688385196867,0.142896301864091,0.82359293880678,0.410170889487321,0.998423302204163,"no"
"131","AQUIFEX_00162",44.3999820245931,-0.0620417280976708,0.229418860215072,-0.270429937798091,0.786829510776113,0.998423302204163,"no"
"132","AQUIFEX_00163",85.3016667970901,-0.166061332100457,0.239660695880382,-0.692901818925456,0.488371168125895,0.998423302204163,"no"
"133","AQUIFEX_00164",281.035906586717,-0.0923184639296885,0.136487776319146,-0.676386313993588,0.498795404266911,0.998423302204163,"no"
"134","AQUIFEX_00165",262.879550089871,-0.00823122022954119,0.136076721631592,-0.0604895542077065,0.951765735151226,0.998423302204163,"no"
"135","AQUIFEX_00166",94.5604524484779,0.255045151649535,0.241634756100718,1.05549862017047,0.291197340228292,0.998423302204163,"no"
"136","AQUIFEX_00167",207.01404872378,0.05137811349548,0.158971393372086,0.323190936467576,0.746550644560051,0.998423302204163,"no"
"137","AQUIFEX_00168",245.428867512733,0.00276731202530611,0.143320220767002,0.0193085944920848,0.984594927794422,0.998423302204163,"no"
"138","AQUIFEX_00169",246.198595949123,0.0818202241533053,0.142599014649191,0.573778327673523,0.566117816162117,0.998423302204163,"no"
"139","AQUIFEX_00170",119.486988272731,-0.135550955760477,0.226110900690349,-0.599488814323506,0.548846967023868,0.998423302204163,"no"
"140","AQUIFEX_00171",104.755575487372,-0.0384424159232124,0.229372679698355,-0.167598059079083,0.866899498232849,0.998423302204163,"no"
"141","AQUIFEX_00172",243.720367769481,-0.0294390170472784,0.144126601417514,-0.204258039513454,0.838151858282453,0.998423302204163,"no"
"142","AQUIFEX_00173",183.066173092034,-0.12310820531731,0.173116799057177,-0.711128012924092,0.477004912348981,0.998423302204163,"no"
"143","AQUIFEX_00174",626.572562402943,0.0487746351512046,0.0916684060191471,0.532076832895043,0.594672782166136,0.998423302204163,"no"
"144","AQUIFEX_00175",148.673533912441,0.0610687485408033,0.193637533075376,0.315376608919261,0.752475724699334,0.998423302204163,"no"
"145","AQUIFEX_00176",191.040386228768,0.0704038574059799,0.169336211461759,0.415763744790518,0.677582890940869,0.998423302204163,"no"
"146","AQUIFEX_00177",84.8026486702879,-0.133038875673166,0.240360898117229,-0.553496332869748,0.579923590977592,0.998423302204163,"no"
"147","AQUIFEX_00178",92.2996298876332,-0.106113473310962,0.241839629773889,-0.438776198136649,0.660823708471559,0.998423302204163,"no"
"148","AQUIFEX_00179",128.715932864055,0.170820751656961,0.203911758299998,0.837718987277071,0.40218854704453,0.998423302204163,"no"
"149","AQUIFEX_00180",285.84620501195,0.0179333282624071,0.133026463998358,0.134810230411209,0.892761916982661,0.998423302204163,"no"
"150","AQUIFEX_00181",390.562783711425,0.00264494561444259,0.113462510634515,0.0233111853391159,0.981402049528757,0.998423302204163,"no"
"151","AQUIFEX_00182",303.303143204128,0.0123030119631692,0.128077631164445,0.0960590217925941,0.92347369662284,0.998423302204163,"no"
"152","AQUIFEX_00183",84.3071940590362,-0.0142291303908332,0.241425870039221,-0.058937885937914,0.953001581871269,0.998423302204163,"no"
"153","AQUIFEX_00184",447.669185045284,-0.166263048165161,0.10618023946275,-1.56585678282906,0.117382149314028,0.998423302204163,"no"
"154","AQUIFEX_00186",420.531675898296,0.0199132294227219,0.109750895204093,0.181440245983335,0.856022031354213,0.998423302204163,"no"
"155","AQUIFEX_00188",276.116261962677,-0.0935994705199226,0.134156671236599,-0.697687782926953,0.485372470133032,0.998423302204163,"no"
"156","AQUIFEX_00189",214.030345097298,0.0702294269075657,0.158242525235958,0.443808810576332,0.657180817893511,0.998423302204163,"no"
"157","AQUIFEX_00190",267.378891735258,-0.0402702229353963,0.134900806817949,-0.298517287518833,0.765308383730202,0.998423302204163,"no"
"158","AQUIFEX_00191",127.941360671525,-0.171856088463493,0.204398515138412,-0.840789319565837,0.400465971539796,0.998423302204163,"no"
"159","AQUIFEX_00192",244.682071304688,-0.117811694628553,0.148354648411402,-0.794122030486365,0.42712439347977,0.998423302204163,"no"
"160","AQUIFEX_00193",302.776071923174,-0.106662181499079,0.127162562899023,-0.838786031575796,0.401589390584543,0.998423302204163,"no"
"161","AQUIFEX_00194",104.757823875197,0.0577280000460543,0.229604685095723,0.251423441215877,0.801486746179188,0.998423302204163,"no"
"162","AQUIFEX_00195",108.763706519593,0.0294997404322603,0.225967878967194,0.130548379562137,0.896132580257386,0.998423302204163,"no"
"163","AQUIFEX_00196",173.625722130494,0.160671426737107,0.183484857147604,0.875665868207616,0.38121170570889,0.998423302204163,"no"
"164","AQUIFEX_00197",464.926429770878,0.0151744935940188,0.104626499047501,0.145034897776036,0.884683318644184,0.998423302204163,"no"
"165","AQUIFEX_00198",299.776369840434,-0.0597661483121453,0.128266994181395,-0.465951109976305,0.641250495911191,0.998423302204163,"no"
"166","AQUIFEX_00199",219.750325517846,0.0585096039856515,0.151481133981804,0.386250105525878,0.699311448621447,0.998423302204163,"no"
"167","AQUIFEX_00200",226.01104056395,-0.0797216126415313,0.152208313279838,-0.52376648110515,0.600440969485584,0.998423302204163,"no"
"168","AQUIFEX_00201",167.589484402466,0.0111252974446949,0.184294001777672,0.0603671163325012,0.951863248240217,0.998423302204163,"no"
"169","AQUIFEX_00202",280.09848824158,-0.0614392549959743,0.131955058728081,-0.465607424135074,0.641496527876695,0.998423302204163,"no"
"170","AQUIFEX_00203",84.7804034361156,-0.269911032656567,0.242895344282291,-1.11122357430976,0.266472126364173,0.998423302204163,"no"
"171","AQUIFEX_00204",144.660496589021,-0.017156119895718,0.19294009576539,-0.0889194121504912,0.929145955995902,0.998423302204163,"no"
"172","AQUIFEX_00205",83.309149802086,0.054637600228443,0.239454613343137,0.228175183036243,0.819510053647378,0.998423302204163,"no"
"173","AQUIFEX_00206",94.5300450988965,0.056034954370509,0.237034490158673,0.236400003784254,0.813122293255022,0.998423302204163,"no"
"174","AQUIFEX_00208",77.3279199628839,-0.0156723611961505,0.248032955719178,-0.0631866082098165,0.94961790857026,0.998423302204163,"no"
"175","AQUIFEX_00209",96.7853518064765,0.271289417744884,0.23595069980052,1.14977161743636,0.250237948133108,0.998423302204163,"no"
"176","AQUIFEX_00210",81.8380597997477,-0.102179842793043,0.248215857691639,-0.411657191217744,0.680590706294943,0.998423302204163,"no"
"177","AQUIFEX_00211",265.832376950607,-0.0733198728871825,0.1404710728345,-0.521957093426392,0.601700205013503,0.998423302204163,"no"
"178","AQUIFEX_00212",201.027985314514,-0.0974880406857744,0.16233751339251,-0.60052688160907,0.54815515118337,0.998423302204163,"no"
"179","AQUIFEX_00213",90.5362521457315,0.185670458505228,0.246229313013115,0.754055056374779,0.450816162952727,0.998423302204163,"no"
"180","AQUIFEX_00215",124.948576114872,-0.141402537487346,0.208327206154453,-0.678752142351061,0.497294921787688,0.998423302204163,"no"
"181","AQUIFEX_00220",172.349154575216,-0.0681884089440092,0.179472930864116,-0.379937011201073,0.703992172785387,0.998423302204163,"no"
"182","AQUIFEX_00221",133.442868030074,-0.002578320442609,0.199706844198992,-0.0129105261912802,0.9896991766407,0.998423302204163,"no"
"183","AQUIFEX_00222",204.752559504361,-0.106352689670447,0.161375111505346,-0.659040224222703,0.509869938978782,0.998423302204163,"no"
"184","AQUIFEX_00223",221.930686041914,0.00882265127676768,0.156984883433154,0.056200642277283,0.955181969509996,0.998423302204163,"no"
"185","AQUIFEX_00224",92.7644593314108,0.126504865115085,0.243459668683324,0.519613231215041,0.603333174248616,0.998423302204163,"no"
"186","AQUIFEX_00225",97.2661366372941,-0.0713282227354648,0.23551253511377,-0.302863805958387,0.7619936553131,0.998423302204163,"no"
"187","AQUIFEX_00226",161.885811132957,0.176399925369423,0.185068938009958,0.953157927344518,0.340510059714685,0.998423302204163,"no"
"188","AQUIFEX_00227",236.716233080752,-0.0974263985337418,0.145520137533015,-0.669504579815546,0.503173660222282,0.998423302204163,"no"
"189","AQUIFEX_00228",82.3059421109131,-0.102194906143286,0.246216553545589,-0.415061069906346,0.678097197348638,0.998423302204163,"no"
"190","AQUIFEX_00229",230.976418062928,0.0963276446952875,0.147311021409128,0.653906569745084,0.513172001043386,0.998423302204163,"no"
"191","AQUIFEX_00230",132.943194158351,0.0298530165933601,0.205200483528319,0.145482194193954,0.884330173156379,0.998423302204163,"no"
"192","AQUIFEX_00231",2.99309224799358,0.00280001495414748,1.32311828934195,0.00211622420814701,0.998311498637421,0.998423302204163,"no"
"193","AQUIFEX_00232",267.138140352615,0.0432201902786637,0.135385894113924,0.319237026586352,0.749546781538035,0.998423302204163,"no"
"194","AQUIFEX_00233",290.052978074244,-0.18358899292553,0.129771967976057,-1.41470454512489,0.157155141205792,0.998423302204163,"no"
"195","AQUIFEX_00234",353.686092807584,-0.0337946685973576,0.123103673548904,-0.274522015656441,0.783683487203877,0.998423302204163,"no"
"196","AQUIFEX_00235",99.2948147156578,0.30866342819113,0.23803897518879,1.2966928123696,0.194736903414695,0.998423302204163,"no"
"197","AQUIFEX_00237",130.931676839731,0.106984485332825,0.211082283326104,0.506837824790549,0.612268614021145,0.998423302204163,"no"
"198","AQUIFEX_00238",94.8005768072096,-0.0727288506986949,0.241110587660377,-0.301641049463739,0.762925711721264,0.998423302204163,"no"
"199","AQUIFEX_00239",263.426029372772,0.063104253947524,0.139227550494899,0.453245451228678,0.650372007337478,0.998423302204163,"no"
"200","AQUIFEX_00240",110.255566562037,-0.127598234108157,0.224772193261978,-0.567678022162812,0.570253617611882,0.998423302204163,"no"
"201","AQUIFEX_00241",97.7953035155003,-0.0556603893542992,0.240177705733287,-0.231746694325197,0.81673476165604,0.998423302204163,"no"
"202","AQUIFEX_00242",195.038488625384,-0.0636906595784348,0.165224858068795,-0.385478676289228,0.699882802007502,0.998423302204163,"no"
"203","AQUIFEX_00243",290.788453837397,0.0371910936088009,0.132445809925988,0.280802341950897,0.77886200725293,0.998423302204163,"no"
"204","AQUIFEX_00244",83.8143973511595,0.0372838792903173,0.239614397801934,0.155599494990014,0.876348723033528,0.998423302204163,"no"
"205","AQUIFEX_00245",222.742479412704,-0.000379903144497613,0.149981870068289,-0.00253299378334619,0.997978965528838,0.998423302204163,"no"
"206","AQUIFEX_00246",246.657078103748,-0.017774983843851,0.143572527824041,-0.123804909708323,0.90146974434049,0.998423302204163,"no"
"207","AQUIFEX_00247",138.929402282309,-0.0437969437892737,0.196277765688381,-0.223137570552986,0.823428438336643,0.998423302204163,"no"
"208","AQUIFEX_00248",256.400214284235,0.0308014066721734,0.137793715346254,0.223532739463293,0.823120905262402,0.998423302204163,"no"
"209","AQUIFEX_00249",348.679938963654,-0.0674228227049049,0.11957630759492,-0.56384767234416,0.572857804698258,0.998423302204163,"no"
"210","AQUIFEX_00250",61.6093858366569,-0.196011291967294,0.230930518048377,-0.848789036736289,0.395998691668618,0.998423302204163,"no"
"211","AQUIFEX_00251",206.979576704964,0.0997512188454781,0.165086424179397,0.604236352815298,0.545686515087729,0.998423302204163,"no"
"212","AQUIFEX_00252",564.279214677704,0.0821150830531647,0.0987997362838427,0.831126540836662,0.405902147717042,0.998423302204163,"no"
"213","AQUIFEX_00253",519.275789160274,0.027647351365462,0.0996863037107325,0.277343530016806,0.781516337851641,0.998423302204163,"no"
"214","AQUIFEX_00257",131.90061106747,-0.0250907977963036,0.210722066371498,-0.11907057589341,0.905219441905796,0.998423302204163,"no"
"215","AQUIFEX_00258",164.625945513282,-0.0757973847255725,0.182960987707942,-0.414281676520935,0.67866783153992,0.998423302204163,"no"
"216","AQUIFEX_00259",87.8149903815749,0.134307148768667,0.24248368788863,0.553881170061851,0.579660172643204,0.998423302204163,"no"
"217","AQUIFEX_00260",190.056265751817,-0.110835245693237,0.168278764690532,-0.65864071380049,0.510126511950632,0.998423302204163,"no"
"218","AQUIFEX_00262",129.448241458291,-0.169684007073146,0.207755666053835,-0.816747914972273,0.414072502983441,0.998423302204163,"no"
"219","AQUIFEX_00263",123.992529509736,-0.188486188804541,0.21917849747148,-0.85996660703027,0.389807450191496,0.998423302204163,"no"
"220","AQUIFEX_00264",224.984372570403,0.066778726617149,0.14878335618316,0.448831968375152,0.653552875550352,0.998423302204163,"no"
"221","AQUIFEX_00265",194.534913716118,-0.100908116947981,0.165913592678578,-0.608196804848108,0.543056953508948,0.998423302204163,"no"
"222","AQUIFEX_00266",159.897726123278,0.0164849191986702,0.186040025783768,0.088609529746198,0.929392234238014,0.998423302204163,"no"
"223","AQUIFEX_00267",148.682090991863,0.00311218406698127,0.196104040775296,0.0158700659847562,0.987338050878367,0.998423302204163,"no"
"224","AQUIFEX_00268",222.975372733394,-0.113463255783553,0.150322727529529,-0.754797745146454,0.450370347039287,0.998423302204163,"no"
"225","AQUIFEX_00269",141.435328941796,-0.134463089113103,0.197604500512411,-0.68046572200747,0.496209619038083,0.998423302204163,"no"
"226","AQUIFEX_00270",94.7801686446461,0.18514982420421,0.247778093800362,0.747240489925587,0.45491840723152,0.998423302204163,"no"
"227","AQUIFEX_00271",168.096423126279,-0.108664166957761,0.185979471463993,-0.584280437525595,0.559031651421894,0.998423302204163,"no"
"228","AQUIFEX_00273",214.501218813881,0.0161833519928763,0.154306317124663,0.104878091152949,0.916472543805149,0.998423302204163,"no"
"229","AQUIFEX_00274",3.74522168807835,-0.579820358273272,1.16607162544409,-0.497242489759112,0.619018061620377,0.998423302204163,"no"
"230","AQUIFEX_00275",105.732974428823,-0.0928527675062125,0.232764012880868,-0.39891375972168,0.689956750177961,0.998423302204163,"no"
"231","AQUIFEX_00278",124.218775543747,-0.194295178952493,0.209815480953996,-0.92602880430493,0.354431011238309,0.998423302204163,"no"
"232","AQUIFEX_00279",348.166709355599,0.015051187376369,0.119651552153637,0.12579182723048,0.899896711308809,0.998423302204163,"no"
